Period,Phase,GameTime,SecondsSinceStart,Player,Group,XLoc,YLoc,EventName,ChatText,BlueNear,RedNear,YellowNear,GreenNear,PurpleNear,OrangeNear,CaptureType,CaptureResult,DestinationX,DestinationY,PotX,PotY,TransferType,TransferTarget,TransferAmount,OtherInfo
1,hunting,11,29.0629863,Blue,1,457.5,508,New Destination,,,,,,,,,,593,735,
1,hunting,11,29.0941865,Green,1,2033.5,741.5,New Destination,,,,,,,,,,1367,519,
1,hunting,11,29.1565869,Purple,2,2096,628,Capture,,,,,,,,Large,Fail,
1,hunting,10,29.6557901,Yellow,1,1100,722,New Destination,,,,,,,,,,428,591,
1,hunting,10,29.6557901,Green,1,1855,605,New Destination,,,,,,,,,,1262,408,
1,hunting,10,29.6557901,Red,1,629,489,New Destination,,,,,,,,,,903,626,
1,hunting,10,29.7025904,Blue,1,520.5,637.5,New Destination,,,,,,,,,,925,807,
1,hunting,10,29.8897916,Blue,1,520.5,637.5,New Destination,,,,,,,,,,1050,773,
1,hunting,10,30.0925929,Blue,1,520.5,637.5,New Destination,,,,,,,,,,1098,747,
1,hunting,10,30.3109943,Yellow,1,1100,722,New Destination,,,,,,,,,,305,637,
1,hunting,10,30.3265944,Blue,1,520.5,637.5,New Destination,,,,,,,,,,1173,631,
1,hunting,10,30.3577946,Red,1,629,489,New Destination,,,,,,,,,,1074,617,
1,hunting,10,30.3889948,Green,1,1855,605,New Destination,,,,,,,,,,1200,263,
1,hunting,10,30.420195,Orange,2,1725,232,New Destination,,,,,,,,,,1457,436,
1,hunting,9,30.8101975,Red,1,867,617,New Destination,,,,,,,,,,1206,377,
1,hunting,9,30.8257976,Green,1,1641.5,391.5,New Destination,,,,,,,,,,1081,327,
1,hunting,9,31.2626004,Blue,1,748,694.5,New Destination,,,,,,,,,,1356,534,
1,hunting,9,31.4654017,Red,1,867,617,New Destination,,,,,,,,,,1409,512,
1,hunting,8,31.4966019,Purple,2,2096,628,New Destination,,,,,,,,,,1497,630,
1,hunting,8,31.4966019,Green,1,1463,327,New Destination,,,,,,,,,,953,311,
1,hunting,8,31.5590023,Blue,1,748,694.5,New Destination,,,,,,,,,,1416,474,
1,hunting,8,31.6994032,Yellow,1,662.5,637,New Destination,,,,,,,,,,84,601,
1,hunting,8,31.9490048,Green,1,1463,327,New Destination,,,,,,,,,,871,366,
1,hunting,8,32.0114052,Red,1,1094.5,480.5,New Destination,,,,,,,,,,1525,597,
1,hunting,8,32.1674062,Blue,1,954.5,568,New Destination,,,,,,,,,,1599,412,
1,hunting,8,32.2142065,Green,1,1463,327,New Destination,,,,,,,,,,1058,636,
1,hunting,8,32.4014077,Blue,1,954.5,568,New Destination,,,,,,,,,,1649,363,
1,hunting,7,32.5574087,Blue,1,954.5,568,New Destination,,,,,,,,,,1684,328,
1,hunting,7,32.5574087,Yellow,1,442,601,New Destination,,,,,,,,,,236,450,
1,hunting,7,32.8850108,Red,1,1304.5,597,New Destination,,,,,,,,,,1667,385,
1,hunting,7,32.9318111,Yellow,1,442,601,New Destination,,,,,,,,,,780,515,
1,hunting,7,33.0410118,Blue,1,1168,386.5,New Destination,,,,,,,,,,1734,248,
1,hunting,7,33.1502125,Orange,2,1457,436,Capture,,,,,,,,Large,Success,
1,hunting,7,33.3218136,Red,1,1304.5,597,New Destination,,,,,,,,,,1709,227,
1,hunting,7,33.4310143,Blue,1,1168,386.5,New Destination,,,,,,,,,,1816,170,
1,hunting,6,33.852217,Red,1,1486.5,429,New Destination,,,,,,,,,,1852,471,
1,hunting,6,34.2110193,Blue,1,1395.5,199,New Destination,,,,,,,,,,2009,293,
1,hunting,6,34.2890198,Red,1,1486.5,429,New Destination,,,,,,,,,,1944,613,
1,hunting,6,34.3670203,Blue,1,1395.5,199,New Destination,,,,,,,,,,2053,338,
1,hunting,5,34.5230213,Green,1,1058,626,Capture,,,,,,,,Large,Fail,
1,hunting,5,34.5542215,Blue,1,1395.5,199,New Destination,,,,,,,,,,2104,392,
1,hunting,5,34.5698216,Purple,2,1658.5,630,New Destination,,,,,,,,,,899,632,
1,hunting,5,34.6946224,Blue,1,1588,257,New Destination,,,,,,,,,,2135,423,
1,hunting,5,34.8350233,Blue,1,1588,257,New Destination,,,,,,,,,,2163,451,
1,hunting,5,34.9598241,Orange,2,1457,436,Capture,,,,,,,,Large,Success,
1,hunting,5,34.9598241,Red,1,1731.5,548,New Destination,,,,,,,,,,2087,757,
1,hunting,5,35.0690248,Blue,1,1588,257,New Destination,,,,,,,,,,2212,501,
1,hunting,5,35.3810268,Green,1,1058,636,New Destination,,,,,,,,,,721,655,
1,hunting,5,35.3810268,Blue,1,1588,257,New Destination,,,,,,,,,,2328,566,
1,hunting,5,35.412227,Red,1,1731.5,548,New Destination,,,,,,,,,,2226,485,
1,hunting,4,35.6150283,Orange,2,1457,436,New Destination,,,,,,,,,,993,528,
1,hunting,4,35.6150283,Yellow,1,780,515,New Destination,,,,,,,,,,1300,530,
1,hunting,4,35.8490298,Red,1,1920.5,660,New Destination,,,,,,,,,,2286,371,
1,hunting,4,36.1142315,Blue,1,1808.5,477.5,New Destination,,,,,,,,,,2479,694,
