Period,PlayerA,PlayerB,ColorA,ColorB,AmountSentA->B,AmountTakeA<-B,TimesTakenA<-B,TotalAmountSentA->B,TotalAmountTakeA<-B,TotalTimesTakenA<-B,AmountCapturedA,SideA,HealthA,TotalSideLeftA,TotalSideRightA,TotalTimeSentA->B>18,AmountSentA->Others,AmountTakeA<-Others,TimesTakenA<-Others,AmountSentOthers->A,AmountTakeOthers<-A,TimesTakenOthers<-A,TotalAmountSentA->Others,TotalAmountTakeA<-Others,TotalTimesTakenA<-Others,TotalAmountSentOthers->A,TotalAmountTakeOthers<-A,TotalTimesTakenOthers<-A,AmountSentB->A,AmountTakeB<-A,TimesTakenB<-A,TotalAmountSentB->A,TotalAmountTakeB<-A,TotalTimesTakenB<-A,AmountCapturedB,SideB,HealthB,TotalSideLeftB,TotalSideRightB,TotalTimeSentB->A>18,AmountSentB->Others,AmountTakeB<-Others,TimesTakenB<-Others,AmountSentOthers->B,AmountTakeOthers<-B,TimesTakenOthers<-B,TotalAmountSentB->Others,TotalAmountTakeB<-Others,TotalTimesTakenB<-Others,TotalAmountSentOthers->B,TotalAmountTakeOthers<-B,TotalTimesTakeOthers<-B,APotNearBPot,HealthLostAFromB,HealthLostBFromA,TugsStartedA->B,TugsStartedA<-B,TimesAHelpedBTug,TimesBHelpedATug,TimesAHurtBTug,TimesBHurtATug,HealthALostForB,HealthBLostForA
10,2,5,Red,Purple,0,0,0,0,0,0,48,left,78.5,216,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,false,0,0,0,0,0,0,0,0,0,0,
10,2,6,Red,Orange,0,0,0,0,0,0,48,left,78.5,216,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
10,3,1,Yellow,Blue,0,0,0,14,20,2,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,0,12,1,12,18,2,24,left,90.5,168,0,0,0,12,1,0,24,1,36,18,2,74,72,5,false,0.5,0.5,0,1,1,0,0,0,4,0,
10,3,2,Yellow,Red,0,0,0,0,18,1,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,0,0,0,0,34,3,48,left,78.5,216,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
10,3,4,Yellow,Green,12,18,1,0,42,3,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,0,18,1,0,30,2,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,false,5.5,1.5,1,1,0,0,1,1,0,0,
10,3,5,Yellow,Purple,0,0,0,0,0,0,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,false,0,0,0,0,0,0,0,0,0,0,
10,3,6,Yellow,Orange,0,0,0,0,0,0,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
10,4,1,Green,Blue,0,24,1,48,52,3,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,0,0,0,12,0,0,24,left,90.5,168,0,0,0,12,1,0,24,1,36,18,2,74,72,5,false,8.5,4.5,1,0,1,0,0,0,0,0,
10,4,2,Green,Red,0,0,0,0,0,0,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,0,0,0,0,0,0,48,left,78.5,216,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
10,4,3,Green,Yellow,0,18,1,0,30,2,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,12,18,1,0,42,3,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,false,1.5,5.5,1,1,0,0,1,1,0,0,
10,4,5,Green,Purple,0,0,0,0,0,0,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,false,0,0,0,0,0,0,0,0,0,0,
10,4,6,Green,Orange,0,0,0,0,0,0,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
10,5,1,Purple,Blue,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,0,0,0,24,left,90.5,168,0,0,0,12,1,0,24,1,36,18,2,74,72,5,false,0,0,0,0,0,0,0,0,0,0,
10,5,2,Purple,Red,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,0,0,0,48,left,78.5,216,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
10,5,3,Purple,Yellow,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,0,0,0,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,false,0,0,0,0,0,0,0,0,0,0,
10,5,4,Purple,Green,0,0,0,0,0,0,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,0,0,0,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,false,0,0,0,0,0,0,0,0,0,0,
10,5,6,Purple,Orange,0,0,0,11,14,2,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,24,2,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,false,8,8,1,2,0,0,0,0,0,0,
10,6,1,Orange,Blue,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,0,0,0,0,0,0,24,left,90.5,168,0,0,0,12,1,0,24,1,36,18,2,74,72,5,false,0,0,0,0,0,0,0,0,0,0,
10,6,2,Orange,Red,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,0,0,0,0,0,0,48,left,78.5,216,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
10,6,3,Orange,Yellow,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,0,0,0,0,0,0,48,left,75.5,168,0,0,12,18,1,0,30,2,14,80,6,12,82,7,false,0,0,0,0,0,0,0,0,0,0,
10,6,4,Orange,Green,0,0,0,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,0,0,0,0,0,0,0,left,35,264,0,0,0,42,2,12,18,1,48,82,5,12,42,3,false,0,0,0,0,0,0,0,0,0,0,
10,6,5,Orange,Purple,0,24,2,0,0,0,0,left,23,264,0,0,0,24,2,0,0,0,0,0,0,11,14,2,0,0,0,11,14,2,24,left,1,240,0,0,0,0,0,0,24,2,11,14,2,0,0,0,false,8,8,2,1,0,0,0,0,0,0,
11,1,2,Blue,Red,0,0,0,12,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,12,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
11,1,3,Blue,Yellow,0,0,0,12,30,3,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,14,20,2,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
11,1,4,Blue,Green,0,0,0,12,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,48,76,4,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
11,1,5,Blue,Purple,0,0,0,0,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,false,0,0,0,0,0,0,0,0,0,0,
11,1,6,Blue,Orange,0,0,0,0,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
11,2,1,Red,Blue,0,0,0,12,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,12,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
11,2,3,Red,Yellow,0,0,0,0,34,3,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,0,18,1,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
11,2,4,Red,Green,0,0,0,0,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,0,0,0,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
11,2,5,Red,Purple,0,0,0,0,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,false,0,0,0,0,0,0,0,0,0,0,
11,2,6,Red,Orange,0,0,0,0,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
11,3,1,Yellow,Blue,0,0,0,14,20,2,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,0,0,0,12,30,3,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
11,3,2,Yellow,Red,0,0,0,0,18,1,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,34,3,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
11,3,4,Yellow,Green,0,0,0,12,60,4,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,48,3,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
11,3,5,Yellow,Purple,0,0,0,0,0,0,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,false,0,0,0,0,0,0,0,0,0,0,
11,3,6,Yellow,Orange,0,0,0,0,0,0,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
11,4,1,Green,Blue,0,0,0,48,76,4,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
11,4,2,Green,Red,0,0,0,0,0,0,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
11,4,3,Green,Yellow,0,0,0,0,48,3,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,60,4,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
11,4,5,Green,Purple,0,0,0,0,0,0,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,false,0,0,0,0,0,0,0,0,0,0,
11,4,6,Green,Orange,0,0,0,0,0,0,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
11,5,1,Purple,Blue,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,0,0,0,0,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
11,5,2,Purple,Red,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,0,0,0,0,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
11,5,3,Purple,Yellow,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,0,0,0,0,0,0,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
11,5,4,Purple,Green,0,0,0,0,0,0,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,0,0,0,0,0,0,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
11,5,6,Purple,Orange,0,0,0,11,14,2,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,10,0,0,0,24,2,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
11,6,1,Orange,Blue,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,24,left,94.5,192,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
11,6,2,Orange,Red,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,48,left,82.5,264,0,0,0,0,0,0,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
11,6,3,Orange,Yellow,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,48,left,79.5,216,0,0,0,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
11,6,4,Orange,Green,0,0,0,0,0,0,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,0,0,0,0,0,0,24,left,39,264,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
11,6,5,Orange,Purple,10,0,0,0,24,2,24,left,27,264,0,0,10,0,0,0,0,0,0,24,2,11,14,2,0,0,0,11,14,2,0,left,10,264,0,0,0,0,0,10,0,0,11,14,2,0,24,2,false,0,0,0,0,0,0,0,0,0,0,
12,1,2,Blue,Red,0,0,0,12,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,12,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
12,1,3,Blue,Yellow,0,0,0,12,30,3,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,14,20,2,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
12,1,4,Blue,Green,0,0,0,12,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,48,76,4,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
12,1,5,Blue,Purple,0,0,0,0,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
12,1,6,Blue,Orange,0,0,0,0,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
12,2,1,Red,Blue,0,0,0,12,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,0,0,0,12,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
12,2,3,Red,Yellow,0,0,0,0,34,3,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,12,0,0,0,18,1,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
12,2,4,Red,Green,0,0,0,0,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,0,0,0,0,0,0,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
12,2,5,Red,Purple,0,0,0,0,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
12,2,6,Red,Orange,0,0,0,0,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
12,3,1,Yellow,Blue,0,0,0,14,20,2,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,0,0,0,12,30,3,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
12,3,2,Yellow,Red,12,0,0,0,18,1,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,34,3,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
12,3,4,Yellow,Green,0,0,0,12,60,4,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,48,3,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
12,3,5,Yellow,Purple,0,0,0,0,0,0,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
12,3,6,Yellow,Orange,0,0,0,0,0,0,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
12,4,1,Green,Blue,0,0,0,48,76,4,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
12,4,2,Green,Red,0,0,0,0,0,0,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
12,4,3,Green,Yellow,0,0,0,0,48,3,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,60,4,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
12,4,5,Green,Purple,0,0,0,0,0,0,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
12,4,6,Green,Orange,0,0,0,0,0,0,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
12,5,1,Purple,Blue,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
12,5,2,Purple,Red,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
12,5,3,Purple,Yellow,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
12,5,4,Purple,Green,0,0,0,0,0,0,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,0,0,0,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
12,5,6,Purple,Orange,0,0,0,11,14,2,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,0,0,0,10,24,2,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
12,6,1,Orange,Blue,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,24,left,98.5,216,0,0,0,0,0,0,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
12,6,2,Orange,Red,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,0,left,86.5,312,0,0,0,0,0,12,0,0,12,34,3,12,18,1,false,0,0,0,0,0,0,0,0,0,0,
12,6,3,Orange,Yellow,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,24,left,83.5,264,0,0,12,0,0,0,0,0,26,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
12,6,4,Orange,Green,0,0,0,0,0,0,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,0,0,0,72,left,43,288,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
12,6,5,Orange,Purple,0,0,0,10,24,2,48,left,31,288,0,0,0,0,0,0,0,0,10,24,2,11,14,2,0,0,0,11,14,2,0,left,2,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
13,1,2,Blue,Red,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,12,0,0,12,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,false,2,2,1,0,0,0,0,0,0,0,
13,1,3,Blue,Yellow,0,0,0,12,30,3,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,0,0,0,14,20,2,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
13,1,4,Blue,Green,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,0,0,0,48,76,4,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
13,1,5,Blue,Purple,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
13,1,6,Blue,Orange,0,0,0,0,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
13,2,1,Red,Blue,12,0,0,12,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,false,2,2,0,1,0,0,0,0,0,0,
13,2,3,Red,Yellow,0,0,0,0,34,3,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,0,0,0,12,18,1,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,false,0,0,0,0,0,0,0,0,0,0,
13,2,4,Red,Green,0,0,0,0,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,0,0,0,0,0,0,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
13,2,5,Red,Purple,0,0,0,0,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
13,2,6,Red,Orange,0,0,0,0,0,0,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
13,3,1,Yellow,Blue,0,0,0,14,20,2,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,0,0,0,12,30,3,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
13,3,2,Yellow,Red,0,0,0,12,18,1,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,0,0,0,0,34,3,24,left,88.5,312,0,0,12,0,0,0,0,0,12,34,3,24,18,1,false,0,0,0,0,0,0,0,0,0,0,
13,3,4,Yellow,Green,0,0,0,12,60,4,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,0,0,0,0,48,3,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,false,0,0,0,0,0,0,0,0,0,0,
13,3,5,Yellow,Purple,0,0,0,0,0,0,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,0,0,0,0,0,0,24,left,12,264,0,0,0,0,0,0,0,0,11,14,2,10,24,2,false,0,0,0,0,0,0,0,0,0,0,
13,3,6,Yellow,Orange,0,0,0,0,0,0,48,left,87.5,288,0,0,0,0,0,0,0,0,38,98,7,12,112,9,0,0,0,0,0,0,24,left,35,336,0,0,0,0,0,0,0,0,10,24,2,11,14,2,false,0,0,0,0,0,0,0,0,0,0,
13,4,1,Green,Blue,0,0,0,48,76,4,48,left,47,360,0,0,0,0,0,0,0,0,48,124,7,24,60,4,0,0,0,12,0,0,0,left,100,240,0,0,0,0,0,12,0,0,36,30,3,74,96,6,false,0,0,0,0,0,0,0,0,0,0,
